id	comentario	supermercado	fecha
161	Teniendo en cuenta situación que relaciono a continuación sugiero no brindar este servicio de compras virtual. En el día sábado 21 de marzo en horas de la tarde (17:00 hrs) realicé compra por la app en la cual permiten que uno escoja la fecha y hora de entrega en la que solicité se entregara a las 6 pm del día de ayer 21 de marzo al paso de las horas y que no se realizara la misma en el domicilio estuve llamando al teléfono que indican para inquietudes de domicilios y no contestaron el día de hoy a las 7 am respondieron e indican que tienen domicilios atrasados desde el jueves situación que no aclaran en ningún momento en la aplicación consciente de la coyuntura que actualmente vivimos el servicio que prestan debe ser claro e indicar el atraso en las entregas máxime que el suministro es para personas de la tercera edad que lo necesitan por carencia. Finalmente después de tanto insistir el día de hoy 23 de marzo 2020 me respondieron la llamada al teléfono a las 07:30. Horas donde me garantizaron que se realizaría la entrega el día de ayer… son las 10:50 horas y el `pedido no ha llegado agradezco el favor de relazar la entrega teniendo en cuenta que es para personas de la tercera edad.	Olimpica	24/03/2020
161	Deberían hacer pico y placa en todas las ciudades	Olimpica	24/03/2020
161	Les agradeceria aclarar las normas en Quilla.	Olimpica	24/03/2020
161	Hola buenos dias podrían por FAVIOR ACLARAR SI ESTO LO ESTAN APLICANDO EN TODAS SUS TIENDAS A NIVEL NACIONAL ? EN LA TIENDA DEL OUTLET DEL BOSQUE EN CARTAGENA LO ESTAN APLICANDO Y EN SU PUBLICACIÓN NO APARECE CARTAGENA NI BOLIVAR POR NINGUNA PARTE .	Olimpica	24/03/2020
161	Y en Cartagena por fv que información tienen???	Olimpica	24/03/2020
161	Buen día supertiendas olímpica para el valle del Cauca porfavor me pueden ayudar con el # de los domicilios. Gracias	Olimpica	24/03/2020
161	Cuál es el teléfono p pedir Domicilios	Olimpica	24/03/2020
161	Y Barranquilla pa cuando?	Olimpica	24/03/2020
161	Que pasa en Barranquilla que aun no hay pico y cedula se rige la olímpica por el que ustedes dispusieron????	Olimpica	24/03/2020
162	Hacen la donación y después la olimpica figura al entregarla porque el almacén no detallara todos los clientes que hicieron el aporte. Todos los almacenes hacen lo mismo figurar a costillas de otro.	Olimpica	3/04/2020
162	Que bueno !! Entre más opciones tengamos para ayudar mucho mejor !! Es momento de solidaridad absoluta.	Olimpica	3/04/2020
162	ES UNA FALTA DE RESPETO QUE HICIMOS UN PEDIDO PARA UN ADULTO MAYOR EN VALLEDUPAR HACE DOS DIAS ESTA SIN MERCADO EN CASA Y USTEDES SE SALEN CON EXCUSAS... SI NO TIENEN CAPACIDAD INSTALADA CIERREN.	Olimpica	3/04/2020
162	Unidos por una misma causa tenemos el #MerkadoSolidario un bono de $50.000 con el cual compras un mercado en nuestra tienda con el objetivo de donarlo a la fundación que desees o hacerlo llegar aquien tú consideres. #ValleduparSolidaria	Olimpica	3/04/2020
162	Muy buen dia Dios les respalde en cada labor...Disculpa podrían tener en cuenta a una asociación en cucuta de tercera edad son ancianos que vivían del día a día algunos en condición de discapacidad.pues ahora es muy poco su recurso gracias por su atencionestaré atenta a su respuesta	Olimpica	3/04/2020
162	Pero que vayan al banco de alimento no me parece y que otra entidad puede prestar ese servicio.porque en el banco de alimento se pasan las cosas y no las dan. Con mucho gusto voy a donar.pero por favor supervisen esas entidades	Olimpica	3/04/2020
162	No entiendo por qué en olímpica San Juan del Cesar el portero promueve el desorden y el irrespeto hacia los clientes. Lamentable no atiné a sacar la cámara está mañana haciendo la cola para que verificarán la forma en que nos trató a nosotros sus clientes el alma de las tiendas Olímpicas de todo el país. Si señores somos nosotros la razón de que ustedes existan.	Olimpica	3/04/2020
162	Y que coño ha aportado la olímpica??? Por el contrario subieron los precios... turcos..	Olimpica	3/04/2020
162	Bueno pues que se vea movimiento Costeño. Listos a apoyar a nuestra gente. Que si podemos entrevtodos sacar esta historia palante	Olimpica	3/04/2020
163	Una pregunta la parte de electrodomésticos también está funcionando ?	Olimpica	10/04/2020
163	Quiero saber si en Fundación Magdalena tienen servicio a Domicilio por que por la APP nada más puedo comprar electrodomésticos no hay más opciones	Olimpica	10/04/2020
163	Su app no funciona! No es posible hacer domicilios	Olimpica	10/04/2020
163	Hola supertiendasolimpica_oficial estoy en Medellin desde la App puedo pedir un mercado a la tienda de La Milagrosa?	Olimpica	10/04/2020
163	Hola supertiendasolimpica_oficial quiero saber si tienen domicilios en Palmira Valle del Cauca y si es así ¿cuál es el número de contacto? Gracias!	Olimpica	10/04/2020
163	Hola Olímpica continuará el servicio de domicilio (Pereira) después de la cuarentena??	Olimpica	10/04/2020
163	Hola. Cual es el número Pat domicilios en Aguachica cesar ? Gracias	Olimpica	10/04/2020
163	Buenos días nuemero de contacto para domicilios en Riohacha la Guajira?	Olimpica	10/04/2020
163	Buenas tardes supertiendasolimpica_oficial me podrian facilitar un nro de contacto de domicilioa de la ciudad de monteria?	Olimpica	10/04/2020
163	Cual es el número de domicilio para galapa	Olimpica	10/04/2020
163	Para cali que número	Olimpica	10/04/2020
163	Buenos días cuál es número de domicilio supertiendasolimpica_oficial para santa Marta el de Sao	Olimpica	10/04/2020
163	Cuál es el número de los domicilios	Olimpica	10/04/2020
163	Buenas noches cuál es el número de la olímpica del yucal en santa Marta	Olimpica	10/04/2020
163	Buenos días cuál es el número de olímpica Palmira valle del Cauca.. gracias	Olimpica	10/04/2020
163	nunca contestan el número fijo y tampoco el de celular	Olimpica	10/04/2020
163	Buenas noches cuales el número para buenaventura valle	Olimpica	10/04/2020
163	Buenas Para cartagena cual es em número?? Gracias	Olimpica	10/04/2020
163	Por favor me das el número del WhatsApp para domicilio de la olímpica de Miramar en Barranquilla	Olimpica	10/04/2020
163	Buenas quien me ayuda cuales son los números de domicilio de los robles Soledad ?	Olimpica	10/04/2020
163	Viviendo en Costa Hermosa - Soledad no se puede hacer pedido por la aplicacion teniendo dos Olimpica cerca que son la de los mangos y simon bolivar inclusive 2 mas en soledad que es la de sol real y la de la 18 y teniendo cerca Sao hipodromo y que no se pueda realizar un pedido por la APP que elitismo señores	Olimpica	10/04/2020
163	Nunca llega el pedido	Olimpica	10/04/2020
163	Desde la app no aparece la opcion de mercado ademas en las lineas telefonicas para domicilios nunca contestan.	Olimpica	10/04/2020
163	Realicé un pedido desde el sábado 04 de abril y me llamaron que me lo entregaban el sabado hoy no lo he recibido. Llama uno a los teléfonos y nadie contesta.	Olimpica	10/04/2020
163	Realice un domicilio y me cortaron la línea no me dieron el número de registro de la lista no se si la anotaron o no ayuda	Olimpica	10/04/2020
163	Descargue la aplicación pero no funciona en cucuta	Olimpica	10/04/2020
163	Necesito llamar a Sao 93 Barranquilla y no se el número podrían darme lo	Olimpica	10/04/2020
163	En la app sólo para pago con tarjeta de crédito 	Olimpica	10/04/2020
163	Hola vivo en los almendros en Soledad. Si hago un pedido cual es el monto mínimo y que tiempo demora en llegar	Olimpica	10/04/2020
163	Hice un pedido en Medellín me llegó muy cumplido pero me cobraron por el domicilio app 1 $4.500 y después domicilo app 6 $27.000 no creo q sea justo pagar $31.500 por un domicilio. Donde puede reclamar?	Olimpica	10/04/2020
163	En santa Marta uno pide hoy entregan dos días después y de ñapá no tienen en cuenta la cantidad que uno pide... Quedaron en traer el resto del encargo y nada. Será para la próxima...	Olimpica	10/04/2020
163	Les comento que el Sao olimpica de Riohacha desde el año pasado ese numero que presentan hay. No sirve solo timbra y no mas. Eso esta dañado. Asi q corrijan ese numero y pongan otro	Olimpica	10/04/2020
163	Cordial saludos con tristeza comentó mi experiencia al tratar de usar este servicio que para mi es más publicidad engañosa ya que el servicio suena muy bonito pero o es elitista o realmente es un engaño ya que al ver la app muy bonita ella en los comentarios y demás publicidad pero al bajarla solo me sale opción de comprar tecnología y elementos de hogar al escalar la queja nos responden que que pena es que para el sector donde vivo no hay opción de domicilio cómo raro cartagena solo dominio me imagino que cómo decirnos del Puente Román para allá únicamente no entiendo cómo en mi zona no puede haber domicilio si cuento con 2 olímpicas cerca a mi casa es más puedo decir que una es el sao de plazuela que es de las más importantes entonces cuéntenme ustedes publicidad engañosa o elitismo? Pero esta publicidad es mentira porque realmente la app no brinda el servicio o digamos si lo brinda pero solo a ciertos sectores! Eso no es un buen servicio o sino en la publicidad pongan solo para los barrios elite	Olimpica	10/04/2020
163	Me dejan muy mal señores de olímpica	Olimpica	10/04/2020
163	supertiendasolimpica_oficial buenos días he hecho varios pedidos por la app y en todos me ha pasado lo mismo: el domiciliario no me trae los productos completos y escoge las marcas que él quiere entiendo que por la alta demanda pueden haber productos agotados pero si pido dos productos iguales solo me trae una unidad esto quiere decir que si habían más productos del mismo. Si la cuenta de la compra es por ejemplo 100 mil quedó pagando 60 mil porque nunca me traen los productos completos y esto me molesta como clientes y es pérdida para ustedes como supermercado si el domiciliario no puede traer todos los productos porque le pesan mucho en la moto o quiere terminar un domicilio para hacer muchos más entonces miren bien cuál es la labor que ellos están haciendo acaso no hay un funcionario que los supervise y que verifiquen que están llevando al cliente los pedidos a satisfacción? Soy cliente fiel 100% de ustedes pero en estos momentos estoy demasiado molesta e insatisfecha con esta situación que les manifiesto.	Olimpica	10/04/2020
163	Lastima q no hacen domicilios en soledad solo barranquilla	Olimpica	10/04/2020
163	Cómo es posible que le suban los precios a sus productos de una manera exorbitante y en plena crisis sanitaria por favor ustedes son productores y tienen sus propios transportistas no veo porque tengan que aumentar a un producto hasta mil pesos que infames son aprovechándose del temor y la necesidad de las personas	Olimpica	10/04/2020
163	Duré más de 2 horas tratando de comunicarme vivo en Sta Marta y llamé hasta los teléfonos de de Barranquilla y no contestó ninguno	Olimpica	10/04/2020
163	Pésimo servicio de domicilios 	Olimpica	10/04/2020
163	Hice mi pedido. Hoy. Y me lo confirmaron para mañana Muchas gracias. 	Olimpica	10/04/2020
163	La aplicación no sirve	Olimpica	10/04/2020
163	Sigan robando a los humildes en colombia 🇨🇴	Olimpica	10/04/2020
163	Telefono de domicilio para llamar	Olimpica	10/04/2020
163	Hice un mercado el sábado 4 de abril!!! Y tuve que cancelarlo ayer 9 de abril porque nunca llegó pésimo servicio!	Olimpica	10/04/2020
163	Si pido a domicilio le van dando los precios de lo que quiero adquirí	Olimpica	10/04/2020
163	Malo el servicio un familiar le enviaron. Un mercado pagado en bogota y duro 8 días que falta de respeto la señora de la 3 edad	Olimpica	10/04/2020
163	Tienen domicilio para Santa Verónica?	Olimpica	10/04/2020
163	La verdad no funciona porque no aplica para mercado en la zona donde vivo y entonces solo aplica para electrodomésticos ps a mi me interesaba mucho pero para víveres 	Olimpica	10/04/2020
163	En todas las olímpicas el de Villa olímpica también	Olimpica	10/04/2020
163	Pésimo servicio. No es posible ofrecer un servicio que no pueden cumplir. Hice un pedido telefónico y después de 2 horas que llamo a preguntar es cuando me dicen que me lo van a traer en 2 días.... qué falta de respeto!!!	Olimpica	10/04/2020
163	Se están demorando mucho haces un pedido hoy y te dicen q para tres dias 	Olimpica	10/04/2020
163	Pésimo el servicio a domicilio por la página web se demora un día en llegar llaman para decir q llega en la tarde y cuando se recibe no llega completo y cosas que no se pidieron porque cuando llamaron no dijeron que no habían todos los elementos que si autorizaba sustituirlos por otrospero el q llama es un man mal hablado que ni se le entiende y se aprovechan de la situación porque uno recibiendo al domiciliario le recibe rápido porque uno lo que quiere es tener el menor contacto ya después de recibido y pagado pues el jodido es uno como usuario. Señores Súpertiendas Olímpica mi plata vale no tienen porque ser tan abusivos y cambiar totalmente el pedido además el mensaje q envían apenas uno hace la compra Web es que hay posibilidades que productos no estén disponibles muy diferente a que ABUSIVAMENTE envíen lo q no he pedido. #Popayan #Olimpicapopayan #noticiascaracol #RCN #denuncie	Olimpica	10/04/2020
